Sensor_ID,Temperature,Vibration,Pressure,Voltage,Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Fault_Type,Year,Month,Day,Hour,Minute
118,0.2832635978581488,0.4550949206674424,0.45257777995858234,0.4719739501245161,0.49910742215995496,0.4442371732674813,0.46064112214764236,0.3337383168817939,1,2015,1,3,3,45
174,0.6880654573351601,0.5197192539209579,0.596453139269405,0.41334597103537263,0.38460452231266384,0.9148231562144833,0.2969013885281384,0.34961059223858076,1,2015,1,10,16,55
167,0.3260676019457382,0.34602358884762774,0.29641479055765996,0.20405689159754617,0.6177245168694985,0.8388796154361959,0.165695522148422,0.2731306205998707,1,2015,1,30,11,31
166,0.47349354966717666,0.5991064651363984,0.5481552693989549,0.5553805010242665,0.27409880936030906,0.0337125005712605,0.15136931879023718,0.04554372837569543,1,2015,2,13,9,11
199,0.4725243341650311,0.6059949263849868,0.47802267081109345,0.6398970763618366,0.6047189453088314,0.9710804967800605,0.9804548511034004,0.8219236692229298,1,2015,1,7,4,46
165,0.6675496827130555,0.5891669392053762,0.4450522189864598,0.6015751881377246,0.6423154710581137,0.9260383829228936,0.6852300801636199,0.5844433840664318,1,2015,1,26,23,59
160,0.4819440155726016,0.5913786430512755,0.5010246505299393,0.3206353536803407,0.6320127756278888,0.30620610198455467,0.9133395848543114,0.42196632960216607,1,2015,1,15,0,59
157,0.5676738155614427,0.49361455548768385,0.5116231921260394,0.30664824324672596,0.4278195012671309,0.9107312923191029,0.6520905681193584,0.7049116170199801,1,2015,1,28,1,49
126,0.6885402460210138,0.6333079090438156,0.3404464206057626,0.5818015567706556,0.5427553606013295,0.513964225990828,0.4477016572163969,0.7021290918509794,1,2015,1,4,9,9
142,0.662556768605633,0.5371064942475944,0.5220411201664115,0.6849670592644043,0.537568236068432,0.25764564736365514,0.998371920331393,0.5501638818468945,1,2015,1,8,7,23
110,0.31622144763222315,0.43845444328929767,0.30055999689404744,0.5269310026129302,0.7001146000719229,0.5494956235986291,0.09952978758932624,0.6983039573748028,1,2015,1,2,16,32
113,0.4727728729186005,0.49959147006196664,0.39260414131243027,0.30732899298026356,0.6444914244601447,0.6394523609934393,0.02685876989054048,0.8787403980991091,1,2015,1,21,0,9
195,0.6231579622853034,0.5230862024670445,0.387012093786938,0.466522493979809,0.19961028999399036,0.6127459125241899,0.11789503959106415,0.6727313548774911,1,2015,1,10,3,46
138,0.6299586840798935,0.565561233983485,0.5387091481805028,0.3321697749623826,0.437543760007579,0.0789267670360375,0.013084480317580277,0.7052937959610263,1,2015,1,28,8,6
191,0.584843170582868,0.5211949303735132,0.719080135871642,0.5075804386089349,0.581273083017697,0.6363028005462805,0.7867334311419757,0.7895529806860038,1,2015,1,6,14,19
191,0.44122395870824066,0.5724647463237034,0.49815028738843303,0.4484684426863196,0.6553162459867872,0.2460086607264428,0.06838462090840987,0.8406461647556439,1,2015,1,23,4,35
175,0.5743250782567583,0.4642973309292053,0.47068735210337853,0.5887409801008947,0.4612869486545078,0.3874331077649413,0.1265083136461958,0.6089061820797353,1,2015,1,31,4,43
151,0.5781960225557115,0.5968640937914166,0.5141187513440226,0.3243232864105512,0.6114657131473737,0.08304942876091903,0.10218747175570392,0.5484737083252683,1,2015,1,22,5,36
123,0.500594693517656,0.5983169805300147,0.5771167340723757,0.3896720939889151,0.5362391145976731,0.5641149977156298,0.8573594149562678,0.5652655004492608,1,2015,1,22,2,14
139,0.3785122691864747,0.5740938852347108,0.5545984281269397,0.3303807276036825,0.566413103933458,0.3786706172586641,0.3037982876114295,0.1037273672537973,1,2015,1,12,0,13
118,0.7999034069234732,0.6082116260274663,0.4856612998994295,0.43523598701648214,0.5183256096640103,0.2948632219787544,0.5119261157402921,0.45831946814709557,1,2015,1,26,15,24
135,0.3219817612233166,0.7549892587320298,0.5455322061569751,0.49522959150031565,0.637506654525682,0.13841264198358594,0.757323522413006,0.6953627772013119,1,2015,1,1,19,37
148,0.7324369545781403,0.6535640853596018,0.5998397920841781,0.47667865954765165,0.5440800731217225,0.7597690110017358,0.12261529703799334,0.049219419485198396,1,2015,1,5,11,6
168,0.7001051759022172,0.551004885799497,0.6529415485858809,0.5259926006918916,0.6834583662432911,0.8152703948766359,0.14123993412721708,0.12689902149554275,1,2015,1,21,14,31
166,0.5278605060716,0.41267865708198326,0.4572574367842172,0.3821597804625983,0.4546709082767364,0.9550461668611219,0.4919185896537974,0.18879515584144219,1,2015,1,14,12,13
104,0.4199014533171562,0.5753415832823029,0.387117197288106,0.5836635158449551,0.4821116120615314,0.1713972191329257,0.30794610916359694,0.35098370735060097,1,2015,1,2,8,55
117,0.35853804239054965,0.31707454454906775,0.47603183969188406,0.5006305952752648,0.7741352457670201,0.7487219153046729,0.45819842244245,0.07878237153298129,1,2015,1,15,4,48
149,0.608571621423208,0.49387512713905374,0.46020098199484316,0.5137655538518966,0.6722360131095899,0.6377397025504045,0.4894541638184426,0.5349118222004955,1,2015,1,16,19,33
118,0.5924322174271361,0.4555023972619176,0.5216610574357636,0.3140397216054547,0.5622956665858972,0.49265514686471595,0.7929547412304767,0.3312746817136036,1,2015,1,24,13,58
149,0.5347575331793148,0.43215732015775976,0.3541377148300228,0.5289685468250461,0.6507758181162309,0.07208298171235074,0.46925338271898115,0.7615458468288072,1,2015,1,7,13,49
144,0.6418699357297741,0.4629637644382641,0.31564209137097715,0.7081336508520034,0.5329329239204132,0.4996809231976154,0.17075181019858568,0.49453963261811845,1,2015,1,3,14,4
109,0.40790488805620856,0.5468930648302622,0.3464386855822748,0.37542732147728763,0.5851495692349139,0.5939860651678286,0.3264944722176577,0.10621838107335893,1,2015,1,2,9,30
166,0.29006314335033667,0.6757127035049153,0.3960319255216764,0.7016272218653609,0.5092219002048376,0.9113344334706409,0.3027226533579736,0.7694699476415094,1,2015,1,27,6,12
103,0.5141513337726837,0.48748804805029844,0.29368865076031186,0.2882761879364728,0.6899370939146703,0.7662884192729659,0.23949799662585414,0.5710943139430372,1,2015,1,5,1,6
114,0.5370767649236139,0.4531759506713015,0.3700604876239352,0.49300212966183277,0.6340463291482872,0.20315457591464114,0.1184159777219779,0.7854028043525635,1,2015,1,31,8,5
180,0.6237563340930059,0.4551972457047733,0.42722529410244797,0.6185499119968406,0.5433856026370811,0.4490095066632937,0.052698183419483735,0.5249679940947349,1,2015,2,17,20,47
102,0.5108069848399641,0.5881102576796478,0.5355436220623461,0.37602504027081957,0.599548924295776,0.3760966492157701,0.16229733323543113,0.9937310227236609,1,2015,1,1,5,2
170,0.4505979755670633,0.33298796543743947,0.252585405275869,0.2622993106223436,0.5386243447936983,0.5701793761736189,0.642808321213647,0.8017694626173016,1,2015,1,29,2,43
133,0.6913447152020817,0.31809931729848934,0.5525409097888092,0.637532942106982,0.6309657126030193,0.6232411382110047,0.23709026327863061,0.5748203295346266,1,2015,1,15,20,34
166,0.4033504178128681,0.6905956283520327,0.33546857263098956,0.5750938040537859,0.6072705363557358,0.5693435291415739,0.7399269608923916,0.06844547844959009,1,2015,1,26,21,22
106,0.5211562092100437,0.5355834376277596,0.4212769146794379,0.3638130349220818,0.5374451772230737,0.4892694071559518,0.7703790700245835,0.23859855632547355,1,2015,2,10,0,24
191,0.33985019294627106,0.5160661550929756,0.34070143866825453,0.4922892806820094,0.3759600026878716,0.45597568860558,0.8863007858700064,0.6289903323192506,1,2015,1,26,14,58
161,0.30671003646126294,0.648180884353237,0.5424407976984407,0.6560197590525513,0.5509233848040208,0.4442091831766688,0.1145198980866973,0.18642961238062586,1,2015,1,1,14,11
105,0.639938249308491,0.4671345284128884,0.43422185306358974,0.5785512072416102,0.4877159563800878,0.17975096142014915,0.09052595152498999,0.035327520593977986,1,2015,1,7,4,56
176,0.4982025445326615,0.5338436405420584,0.3702475152573332,0.4190517498002438,0.5237380595107083,0.5926253495457492,0.8452792391206166,0.42367063869160837,1,2015,1,1,20,37
163,0.6858317146155339,0.48985884761662063,0.5983091933262847,0.5478428983774143,0.5372692640432096,0.4523149475876656,0.13949697693873706,0.624881631823955,1,2015,1,14,12,49
149,0.4130668696669009,0.474503402844324,0.34461207827745083,0.3395828272607661,0.39406876622028797,0.7183830275606391,0.8989486787926989,0.6932520863457047,1,2015,1,24,14,11
162,0.2626290609566934,0.6500625323651982,0.2816751566706232,0.6124582648248141,0.40737667394995347,0.4108052890846332,0.1735912693989553,0.5181579038090864,1,2015,1,13,10,49
176,0.5603141616290342,0.4170245412176303,0.42005793130074565,0.46344003295346625,0.526319422736683,0.8685337260308141,0.049628607680269096,0.43260031360250106,1,2015,1,5,6,52
176,0.4807914446650863,0.6305352182109614,0.5845446576273609,0.6244856948923068,0.5621382873708584,0.17943723876153517,0.05235506501220604,0.6479155117476733,1,2015,1,1,21,11
147,0.5615605580345647,0.4693183931810481,0.4140376631580755,0.6145081457722801,0.468491870862648,0.0694527413160028,0.47000669881695917,0.6146689023370459,1,2015,1,23,13,36
101,0.5819678220892964,0.5631659934730607,0.5093195304229182,0.32186438021149477,0.43173717292235053,0.29595561529616876,0.5407937272219655,0.41423479070405367,1,2015,1,16,15,23
108,0.5266355755426191,0.6089327396645897,0.42052075709176534,0.3646955153760441,0.47547252492830944,0.3500802624361345,0.2885727456784725,0.5561083057705494,1,2015,1,24,10,56
117,0.5143753685081768,0.4340245091107423,0.4544386162088296,0.745739629175244,0.5003225059276761,0.5213696391992336,0.4534976032376507,0.16031318730503322,1,2015,1,21,16,55
105,0.7565951286222171,0.8040037563209895,0.6266265409379347,0.6650309135095442,0.7692299098729284,0.21888971671941984,0.8248726910718066,0.35619712107558066,1,2015,1,20,19,3
174,0.6735666537631367,0.47313489404736864,0.3199799267774505,0.590992909146452,0.6890778201040113,0.98391242160008,0.339482485304659,0.8523937474859921,1,2015,1,4,9,28
182,0.3732692226970937,0.5316566601956481,0.4977692025216993,0.592983337100828,0.6961055302505857,0.8259431824487207,0.527077275902769,0.5009999004621214,1,2015,1,30,23,34
155,0.6482890061547175,0.5742289417736587,0.4145098592870546,0.42679618535736,0.3692600597402091,0.5707044283029118,0.1481803688178374,0.6120531900350417,1,2015,1,13,14,1
103,0.5040170086943812,0.5773246254245911,0.4525624592578176,0.5020450187783926,0.5109536737339925,0.8233128640861199,0.7780653358024094,0.7093696185325082,1,2015,1,27,15,14
122,0.369714549925719,0.558329953336938,0.4434918466074849,0.5699669669718302,0.5270807094872609,0.38296967821080097,0.5096277077893553,0.701507449264384,1,2015,2,8,11,46
120,0.28665549498052206,0.47303353587801455,0.4714542767762214,0.6102857160457891,0.5449414880422784,0.32349651473875496,0.5615416099406865,0.6628153179113532,1,2015,1,1,20,21
140,0.33965607397075825,0.4950366034386729,0.3946680784191041,0.44708628564062114,0.31697551653810424,0.0313532666998288,0.07288918117598771,0.5109407240474834,1,2015,2,1,13,2
168,0.5739526300499744,0.561321795150291,0.20833515509734485,0.5275735989513805,0.6767301426857881,0.5399731894112302,0.9128915718216795,0.7848325988569507,1,2015,1,16,22,19
106,0.7576882657903945,0.49660066659001545,0.37572678405509036,0.3863919558392091,0.5234439444354192,0.21800935499231208,0.07093566143875153,0.9103649022352898,1,2015,1,3,4,36
192,0.6309724463395217,0.5738553377773781,0.49906929466398425,0.4001925276870151,0.3337603688764122,0.8948871352498929,0.47457348319009546,0.3779577009883512,1,2015,1,4,3,34
112,0.4304605054533004,0.43366953136753117,0.36106817704781946,0.6353477069948541,0.27726930212957673,0.5524386255959504,0.7021146089569433,0.6133093170363464,1,2015,1,6,3,44
156,0.6008689293837433,0.3167306419095799,0.5711827581660872,0.573785408877252,0.6304425230600426,0.592666820682435,0.00032450895073237574,0.9651132185751117,1,2015,1,22,22,5
198,0.6110960865008648,0.47871571691194237,0.5585181094605177,0.2794361908849311,0.5910426987019005,0.519613010672172,0.16756169535672813,0.8335047069409192,1,2015,1,6,19,31
162,0.6346239744404834,0.5833943903512094,0.3962468987287289,0.5950623657992212,0.738727913400403,0.4640490045558739,0.3794659538816446,0.5748808047061025,1,2015,1,25,6,6
154,0.5672696052924167,0.5498210877802272,0.3321377214231343,0.43820690541210733,0.6743169391418249,0.7495107854618429,0.3882325272866902,0.3663109169246071,1,2015,1,14,16,5
190,0.527888484469237,0.23079258935659364,0.4972076483829371,0.5811468535438369,0.34639999878083017,0.7394945715443897,0.7162662288977006,0.6749359497918637,1,2015,1,1,13,43
189,0.2449998466162814,0.5408669337245346,0.35858971140648443,0.6720880675463492,0.4266593982455262,0.1799835926392805,0.9078552627125779,0.7179501198271772,1,2015,1,4,2,6
166,0.41511576843622155,0.5567032523115653,0.6248044655851256,0.5964506124500777,0.7584064764542956,0.34624277879351406,0.6306286690438783,0.8135877073893287,1,2015,1,12,15,56
141,0.43806456524381754,0.5734123808559928,0.38272697116001114,0.43952869323267857,0.6379559790644683,0.14837845902777777,0.6770784476172771,0.3765064363814817,1,2015,1,1,19,11
192,0.4104925993185696,0.4714292252493627,0.5587305612738577,0.5330436468769331,0.49803359565493854,0.2318725412477544,0.27052782424974353,0.1763149501900548,1,2015,1,26,14,18
129,0.5249293811237262,0.3869783882984662,0.2589171178393058,0.43446466519985993,0.5862191433068803,0.9551391994574175,0.1208087886300304,0.8215355043533048,1,2015,1,20,7,37
145,0.5231209119647126,0.5314302924247386,0.577948496420442,0.5049718462493797,0.5226717601758614,0.9525252843409207,0.7203508799982448,0.9061557447076796,1,2015,1,10,7,50
133,0.6018616351078021,0.4363689486633286,0.3480063551842803,0.38229305757300247,0.3909998506444571,0.397787465928559,0.20917725953884198,0.5898138715456707,1,2015,1,20,14,26
140,0.6009000965450654,0.5770766480293458,0.13419625547483863,0.628819531725109,0.7423358435425422,0.11225434664834222,0.9625846558352513,0.8215687716407146,1,2015,1,11,11,51
150,0.520978929730207,0.6007427479433048,0.4896888012650652,0.40405183568269937,0.47597258914971663,0.8705346553127024,0.6573026162392744,0.5639734180846129,1,2015,1,29,5,12
134,0.7821550994877488,0.5668615009310979,0.33198717247525716,0.5542673492908994,0.6102045122003501,0.1955024316273308,0.12748243291376002,0.8127835639828311,1,2015,2,18,0,14
169,0.653897337953185,0.5051801246479692,0.33096749721264734,0.7129104576829791,0.47175132950610527,0.7151051069932332,0.681686505856265,0.7500725222341204,1,2015,1,3,12,9
196,0.5455203262391368,0.48938251513808917,0.3879214930753325,0.3884434340649885,0.6209304901008205,0.16052954691224944,0.9176390755547815,0.30084815300751266,1,2015,1,28,17,38
137,0.4009008724563419,0.5743812553014288,0.3316503352095339,0.6760166026415543,0.5375655937560121,0.07001530942220016,0.9357757327107511,0.4617969168983261,1,2015,1,3,17,37
147,0.667734003465221,0.40098138334751066,0.5048299433043195,0.41291897351301016,0.4700988961938819,0.23409403759545555,0.726114266002076,0.4755214266144139,1,2015,1,9,0,26
129,0.6629339416919293,0.6468518462492103,0.4248883345305112,0.49129233422574314,0.43885393192000294,0.42014167319209383,0.3117380975575295,0.17538032709346174,1,2015,1,21,18,2
165,0.5292244110268293,0.5005304727049364,0.1996385791121061,0.3603318967584193,0.7663455221924572,0.7305575911993009,0.3106266482669955,0.5131969012318673,1,2015,1,29,12,39
131,0.6172391251651658,0.473513457183139,0.5176308673251462,0.5982870382124627,0.6560825281377154,0.3884263923400565,0.6747760116606534,0.4788686694768682,1,2015,1,1,23,20
198,0.5546093936938209,0.6822702171629813,0.6221360174429502,0.5911861664768334,0.6159295688390544,0.4420994176648191,0.9549736499707692,0.13026378461541616,1,2015,1,2,19,6
188,0.4960608249432013,0.429937064373243,0.6155755078372201,0.5139124521914713,0.4816856443458498,0.1319757015407865,0.17980979414235332,0.8682338622710579,1,2015,1,30,12,32
155,0.6310696199686279,0.7341550184858212,0.48244926511649017,0.4455103448542478,0.5609085767904466,0.8056485628924115,0.911093585320771,0.5016199445000259,1,2015,1,19,6,51
173,0.5308242174645476,0.5995286945321223,0.6271381556272336,0.5019512182390948,0.7685408508374945,0.3928294826739585,0.9020243440968743,0.5181971464606471,1,2015,1,2,23,52
142,0.2788123748443502,0.43685449737450277,0.5044773327250073,0.3876497986182762,0.4843176259615829,0.3804772492682446,0.16860609328965076,0.5548163942917173,1,2015,1,18,12,15
188,0.6158780335484231,0.5783442943298582,0.4205699117598956,0.4202529048892142,0.6179033490853653,0.2780451195301813,0.04679865006961688,0.6790167998665746,1,2015,1,23,19,52
169,0.6244757609990369,0.6662293714748938,0.43091102655252056,0.4652776836970754,0.40791388558894714,0.7420262634663639,0.5556273214211861,0.4192541943478856,1,2015,1,19,5,55
159,0.30380589849151546,0.5770663083043941,0.4305532899085178,0.45519961255118785,0.4222127959839827,0.8139413452312996,0.12475633200989052,0.019709299314653178,1,2015,1,15,23,56
168,0.6801534514209594,0.3782902762435417,0.42133664111104757,0.5937770484877791,0.5235737354078318,0.11241975026480684,0.8407722284106309,0.7694913271844058,1,2015,2,25,13,55
153,0.5096641015950416,0.55397064414186,0.16891722387871205,0.3394605219470003,0.47829800270405803,0.5197306969711604,0.3457455324634436,0.6961344645443909,1,2015,1,19,4,52
166,0.44011681158874083,0.6077662134653403,0.4415077405158069,0.5464128079250876,0.3549761572554246,0.7002989831527555,0.30635968576746186,0.6357785614267443,1,2015,1,6,0,28
195,0.4594391271929529,0.623659753842178,0.5323580105952381,0.46243927482896224,0.6759807276828013,0.9481343491374101,0.42611129396932884,0.9394703540069901,1,2015,1,4,17,52
116,0.5476601633434519,0.4153029344294707,0.5283376516327367,0.3401674700384739,0.4604487548352078,0.5448007403593776,0.9584858926376605,0.8941987912784564,1,2015,1,18,0,8
108,0.5274699770173852,0.5487002312909673,0.4408985582673856,0.8546575418762102,0.6208203975048402,0.5936171221573547,0.13492193561478902,0.26659092383554733,1,2015,1,17,13,27
135,0.6145000731949049,0.47696065010086475,0.15978484755959388,0.49885220887201237,0.6757632979748754,0.9497661904956459,0.3514567774462265,0.13946433591332152,1,2015,1,7,22,2
173,0.5707464500112525,0.41697314004869085,0.507852758561272,0.4943019506956786,0.47324127648627007,0.867911668851583,0.20775806634376656,0.07072288229091382,1,2015,1,31,3,48
168,0.4126179262832899,0.5151826098017748,0.362766131677845,0.6321792891443385,0.5730603200114219,0.9563866886049883,0.8883179449400781,0.45836245275674187,1,2015,1,30,7,46
143,0.5247496072839226,0.35242264993872596,0.5147623467407892,0.40522834233628163,0.5241786250289664,0.9907039794329721,0.3085627340838868,0.7376806579900239,1,2015,2,10,18,41
100,0.47041030031267544,0.5451984605494545,0.3335518665181977,0.5775344860492369,0.6308375749710944,0.44561123801480496,0.12571726682070816,0.8277600310955371,1,2015,1,1,13,1
125,0.3823699288919605,0.46347593141914695,0.7739573885608598,0.5053642019167841,0.5787379350483942,0.5408828708949871,0.9051996104659679,0.06445154822837541,1,2015,1,25,2,2
135,0.4145841859466502,0.49900734106754846,0.2727187295219598,0.4635288751969046,0.5185142415279733,0.48739759991575116,0.8391631273366926,0.8509313876072339,1,2015,1,24,1,11
168,0.7102789031233517,0.5966740506918483,0.4221097995792523,0.4456279190018787,0.4397295291317551,0.605646982018681,0.39684877887441955,0.5417000647203132,1,2015,1,11,21,27
157,0.5425635740466368,0.6465864538848763,0.4725507025267251,0.5754700487701411,0.3871110935595963,0.681474743492292,0.07443348643303847,0.17477202749265414,1,2015,2,7,13,29
165,0.5388756849140851,0.4910332531567685,0.5303930331977452,0.40048980348898555,0.17469582025153832,0.17445959669435177,0.347472717616471,0.45415930117226044,1,2015,1,5,8,4
107,0.5714655319588974,0.5797476296733238,0.3886016269783288,0.6136423210544297,0.8259007519395052,0.45240201938378344,0.49890773470991007,0.5423445427060184,1,2015,1,27,20,58
139,0.4797421759835955,0.4144501642691234,0.29007164486707654,0.36341540195781646,0.6888612196082466,0.565274627156139,0.19252044826331197,0.5364874932212275,1,2015,1,14,5,17
112,0.583786348769775,0.7102548310756281,0.3986244876827645,0.39580905102512914,0.42423079315732043,0.35334228827765046,0.36081311814736305,0.5961337816628451,1,2015,1,13,12,30
122,0.5703595736199143,0.3467174690738522,0.4121533952600548,0.544889021195641,0.36258789369285643,0.8213009503799927,0.2289353541468173,0.8532443448327685,1,2015,1,7,18,32
180,0.612003901599651,0.5885752728484708,0.33425240880732826,0.37790434256163036,0.6295085932889761,0.40128210936571296,0.6832022733283061,0.6810212711934336,1,2015,1,4,17,38
112,0.5653952731608461,0.6329496772201737,0.34186352322095714,0.49611207670229784,0.48699243866151704,0.2775914401907113,0.6385366396755148,0.23353642127707852,1,2015,1,22,16,42
123,0.43670200039062806,0.5900993031902344,0.45583763390499377,0.516408779281445,0.6913444466138375,0.15901583794397758,0.904784258938842,0.8745266086181288,1,2015,1,30,17,38
191,0.4729080864403503,0.6308883227247534,0.5210468240960936,0.5021653238789178,0.39182117572661057,0.7475767364386516,0.5053280497117049,0.6195550690204934,1,2015,1,24,15,43
116,0.6603612685073286,0.31002384946680617,0.4814039585154955,0.6070847254505976,0.4397419506980233,0.3804467341570463,0.8584146301010684,0.47123049585902155,1,2015,1,27,21,56
149,0.5069307424235456,0.5151153511824105,0.42660505236420787,0.8085255512633094,0.377786067832219,0.6025483654118154,0.7971263989967714,0.008012117689780792,1,2015,1,19,15,43
115,0.4578114869148403,0.5102560848458854,0.5092505073149257,0.2965134718743802,0.4532167465824253,0.946762502452899,0.11291056375191827,0.7737311479750427,1,2015,1,23,2,1
177,0.6212672944016302,0.5489112964516915,0.5973294475735347,0.488973565664672,0.5994061627942113,0.43575340768936394,0.8804405926473173,0.5512353972250209,1,2015,1,11,18,18
134,0.4739794766746231,0.5065836445390427,0.3810110740269123,0.5987204057296186,0.7881035996952441,0.42924165094727246,0.7184094376568423,0.6272317094522506,1,2015,1,3,16,0
142,0.7491359499331912,0.4036065109106386,0.3976424701715722,0.5738585746110174,0.6164912204146861,0.5810257129203474,0.7104248610706585,0.813028197481281,1,2015,1,25,11,33
155,0.7573647561866136,0.5390921508787876,0.5420595449590969,0.4247238634371341,0.6350351495933824,0.34594732781337656,0.12825456389431955,0.4818498382146722,1,2015,2,1,8,47
191,0.35168173879018155,0.5051881514382421,0.4675628186093165,0.5147881420618143,0.6488261447544151,0.47913146556304614,0.05320463067314873,0.18898371569072966,1,2015,1,14,6,34
135,0.637658950766653,0.6762035954535442,0.3735759218995614,0.30153850467300536,0.5669103318773278,0.334046037647001,0.6291158575285979,0.8384092650928211,1,2015,1,20,4,22
176,0.8409403079147321,0.4239885746556543,0.4929810884104558,0.3437850909108703,0.5891563784010687,0.8739903017459411,0.39296240422564505,0.5736095825492127,1,2015,2,21,13,9
133,0.5997108941308118,0.5683872681789928,0.33366114454793766,0.480511711900063,0.6688883444531657,0.7238743564781323,0.9611300607989645,0.5972139728853698,1,2015,1,12,5,25
159,0.5646866612302025,0.4538308978636481,0.5462698807565152,0.5103047231518231,0.5153866585606426,0.5854175089703755,0.8911431083506981,0.14651028142187275,1,2015,1,21,6,51
102,0.6109160573589428,0.6092925195481768,0.37192773650711247,0.5402001215001252,0.5720341862611492,0.5233629784418284,0.24875542842661233,0.11045250622345201,1,2015,1,16,17,41
197,0.5651414365018097,0.40931022824119667,0.33795617590576155,0.5028785253639025,0.48257066037045304,0.02375871640773589,0.4224356152748092,0.8793875354592721,1,2015,1,21,12,2
181,0.4019005104423287,0.5608879906821913,0.4530407966509345,0.20508755325058006,0.8445238490378102,0.48198599970411926,0.7258919674842476,0.0007908823988937852,1,2015,1,10,4,12
186,0.6765075081477012,0.36678223890824374,0.5643862673620699,0.4403046355788895,0.5362584261298936,0.10663053171961279,0.9286768487337226,0.47560430808156795,1,2015,1,1,17,38
107,0.5863160374157856,0.4942094379165648,0.4275608435918301,0.6187046122672133,0.6462295512885271,0.48090630289924474,0.3225498175413158,0.11608762212052007,1,2015,1,20,23,8
131,0.4978620016594572,0.4827395134006919,0.4555024927273745,0.6256059101771565,0.3842305866357893,0.7940497251516448,0.8719627147992696,0.5183341465403374,1,2015,1,1,19,46
100,0.5592511186187412,0.5146001180783853,0.33570353654735396,0.5891235786202258,0.5403455131592625,0.3777809459393599,0.7380532453553543,0.08903157823868378,1,2015,1,26,12,3
177,0.6782869344390546,0.2652212347820851,0.468577242502755,0.5652569804933766,0.5569275450092377,0.48240408190942147,0.045087727665159366,0.49702950936929674,1,2015,1,4,7,54
138,0.7204891314083255,0.5319950544072931,0.4032074679212001,0.5549450883402661,0.6422621906392877,0.4902291643529098,0.26306562263265976,0.010833582538579009,1,2015,1,3,5,55
113,0.5131750656224764,0.3909921817462703,0.4624887956080702,0.1586578361646306,0.410266272097907,0.6110366244876562,0.5561758200624519,0.9830039062632037,1,2015,1,20,17,41
199,0.5966423787286305,0.4918394787064433,0.6867329371508926,0.5170054442492997,0.6472017804316086,0.6573798047992372,0.06011835254577595,0.18665192015368073,1,2015,1,5,13,12
145,0.42849119698972027,0.47360058907790514,0.3708338446649619,0.45023259537989585,0.3390852674015825,0.8103949708391104,0.6918442032187119,0.2671059235483657,1,2015,1,7,16,14
146,0.6106320595564266,0.5740521699620678,0.4210600501078364,0.47834832193684634,0.48246103768132315,0.3579550453285878,0.9590932847679691,0.1113593632612448,1,2015,1,20,19,4
119,0.6718313267080204,0.5553889601351905,0.48113275647306,0.6231682439998383,0.6147926571372082,0.7722257508322271,0.22985015736257702,0.6785036225464705,1,2015,1,26,13,20
125,0.6278593706038545,0.5227053938728329,0.5188136131621996,0.4836265434163277,0.7211613354488682,0.9829698226881187,0.0250056839123222,0.6741524750740214,1,2015,1,24,0,3
118,0.5717126635573713,0.5824919287359319,0.36550540458121905,0.5419596872501866,0.5118549620675757,0.7584762045203035,0.034917168033551785,0.09468839633682007,1,2015,1,18,13,14
198,0.6546090296661885,0.5775525979109644,0.5076281618622938,0.5738423703403914,0.6422270527412772,0.7239011775044306,0.70724655268747,0.4277201244047205,1,2015,1,2,5,51
141,0.5820137196533383,0.5751542930163912,0.3419458221933642,0.644422703727765,0.4904078184305784,0.7068721347636435,0.8365841291599085,0.297540183416979,1,2015,2,20,4,21
198,0.6136977442384165,0.47124619013708013,0.5246903410673585,0.3850768476015328,0.5311164328370679,0.440432312048995,0.16049813837216784,0.41676550488054304,1,2015,1,8,1,47
158,0.4409901288236056,0.4999061157373507,0.36726182438444666,0.3132791331052823,0.8009755837704597,0.9012477651859232,0.016623851764099716,0.7327673762790884,1,2015,2,1,3,19
120,0.37648865222897426,0.5032949672524756,0.6300067320803993,0.4667427588848968,0.637378842275575,0.874686117468023,0.35377079055857386,0.9427523574817107,1,2015,1,3,20,37
149,0.5195800493131353,0.6094952926302353,0.313587779206507,0.4094559085068314,0.34425115305031956,0.486642111478216,0.4346883885390824,0.0859616989951906,1,2015,1,28,16,52
155,0.5219476164877268,0.47763149255298726,0.49166539941957527,0.49703143568223307,0.3817990685959851,0.18050176082808922,0.10340850366802881,0.8434715429341347,1,2015,2,1,20,30
141,0.48628371521692926,0.48823762707525503,0.5157431458535146,0.43130508856731903,0.6337239885756563,0.6251842418242445,0.48159825263015776,0.8652993351926026,1,2015,1,15,8,11
159,0.425005977096512,0.6283771595522926,0.3836575329771383,0.5802370989310132,0.4557443423429808,0.6329925874776672,0.14110728746059514,0.7992224950934482,1,2015,1,18,7,32
159,0.44482823258100007,0.501380168257323,0.4366583931861138,0.6606720106460865,0.4032090670696888,0.5798494400723316,0.5502295972684881,0.5836100624998773,1,2015,1,25,13,14
174,0.573900888398782,0.310310587479398,0.39436167661156446,0.6922935165423485,0.504263332303508,0.6844510273611419,0.5252740794744966,0.7997282259960131,1,2015,1,1,2,45
130,0.6969849537046995,0.4402092520067089,0.5768327362975237,0.45864852225596114,0.4155255715454456,0.7584353027963486,0.48608691720523767,0.21698075470403255,1,2015,1,25,2,56
158,0.211849054768045,0.426566437269659,0.4581171717084686,0.6983635221332862,0.352869409499351,0.9719452161143308,0.23853742813506776,0.5326289766347582,1,2015,2,22,8,7
